,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_short_square,has_burst,has_delay,has_pause,input_resistance_mohm,latency,peak_t_long_square,peak_t_short_square,peak_v_long_square,peak_v_short_square,ri,sag,specimen_id,tau,threshold_i_long_square,threshold_i_short_square,threshold_t_long_square,threshold_t_short_square,threshold_v_long_square,threshold_v_short_square,trough_t_long_square,trough_t_short_square,trough_v_long_square,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,vrest,species,cre_line,dendrite_type,e-type,m-type,me-type,upright_angle,soma_distance_from_pia,estimated_shrinkage_factor,estimated_slice_angle
1516,0.19722222222222197,1.09554,1.02504,-43.5625,-46.59375,False,False,False,268.824672,0.0250000000000001,1.0926,1.02328,41.96875,41.40625,257.812678813934,0.013316173106431997,507101551,33.713716239011305,50.0,400.0,1.09216,1.0229,-36.4375,-44.28125,1.11606,1.99758,-46.937503814697294,-64.53125,3.86294656062335,3.9525768867333597,-65.4706497192383,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_16,ME_Exc_5,215.711043601126,765.090155254628,2.46217050883,20.1483708166
1521,0.21766169154228895,1.11934,1.02537333333333,-48.8125,-50.6250025431315,False,False,False,294.020992,0.030639999999999997,1.1167799999999999,1.02356666666667,45.21875,44.0104192097982,199.99985396862,0.0326862633228302,605660220,23.913654399210202,50.0,479.99996948242205,1.11628,1.02312666666667,-36.4062538146973,-42.5208346048991,1.15208,1.49514,-52.468753814697294,-67.6875025431315,3.6607957137134304,3.48971250415291,-67.0369873046875,Mus musculus,Penk-IRES2-Cre-neo,spiny,Exc_3,Spiny_15,ME_Exc_10,152.579440355977,788.851944179731,2.92768959436,13.9433036704999
1524,0.34653845819213697,1.08776,1.03799333333333,-52.750003814697294,-54.270835876464794,False,False,False,543.037888,0.02284,1.0866200000000001,1.03694,22.65625,25.9687512715658,390.49115777015703,0.0534960962831974,569958754,35.6965057111855,30.0,370.0,1.08618,1.03654,-42.90625,-43.5937512715658,1.08792,1.0381,-52.937503814697294,-54.375003814697294,1.9525682421913302,1.91027461232368,-67.4607620239258,Mus musculus,Chrna2-Cre_OE25,sparsely spiny,Inh_5,Aspiny_11,ME_Inh_24,215.101075411435,677.437126307279,3.26894752032,14.5708684795
1527,0.200630260728423,1.08333,1.02482071428571,-47.406253814697294,-49.3928571428571,False,False,False,182.229104,0.0221500000000001,1.081445,1.02329357142857,31.8437519073486,33.0223214285714,189.06249105930303,0.0512830764055252,318808427,15.8417259985815,130.0,630.0,1.08102,1.02292,-35.96875,-46.3303576878139,1.094285,1.32912642857143,-51.781253814697294,-76.0223246983119,3.13266530006402,3.4664786122745603,-75.57073974609379,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_5,ME_Exc_20,151.219334330154,374.488624790967,2.23214285714,16.8075214683
1532,0.27184514470165194,1.1408,1.024988,-46.875003814697294,-50.800000762939504,False,False,False,229.789904,0.0401800000000001,1.13814,1.023272,38.375,38.512502288818396,243.749886751175,0.0361787788569927,521938313,27.1968830394486,110.0,800.0,1.1377,1.022908,-33.1875,-41.8375022888184,1.15326,1.7432279999999998,-51.21875,-75.6437545776367,3.6318208398073595,3.57041424578334,-75.39405822753909,Mus musculus,Cux2-CreERT2,spiny,Exc_3,Spiny_5,ME_Exc_18,144.680940912421,417.134151050194,3.01499203307999,7.82528709947
1539,0.215121951219512,1.16777,1.025184,-48.375,-49.600002288818395,False,False,False,93.798776,0.0537800000000002,1.16526,1.023366,34.78125,39.2000007629395,145.312458276749,0.0214718915522099,467703703,20.181559557886,70.0,890.0,1.16485,1.0230059999999999,-38.125,-51.1687507629395,1.1981950000000001,1.7702099999999998,-54.187503814697294,-79.74375,3.8778059393330198,4.427119873981741,-79.2950744628906,Mus musculus,Scnn1a-Tg2-Cre,spiny,Exc_3,Spiny_8,ME_Exc_17,202.004319646452,465.053311803206,2.64742568109,9.96293096044
1544,0.11964286337093301,1.16219,1.02557,-49.0625,-52.84375,False,False,False,112.10416799999999,0.07263,1.15889,1.0235325000000002,31.0000019073486,32.1562519073486,113.281257450581,0.0807848945260048,485574721,22.454116044219102,110.0,1140.0,1.1584299999999998,1.023125,-37.71875,-47.281251907348604,1.203735,1.3589625,-57.34375,-77.328125,3.66071324297725,3.47805184377857,-77.24940490722659,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_3,Spiny_9,ME_Exc_13,131.212999611468,493.934725598057,2.77509078510999,7.36981450298999
1555,-7.720080577332449e-19,1.0424,1.0249825000000001,-48.34375,-51.817711512247705,False,False,False,114.17205600000001,0.0136000000000001,1.040985,1.0233625,34.78125,36.9166692097982,89.58321064710621,0.15185993909835802,471800189,9.721559640699539,290.0,850.0,1.04053,1.02294916666667,-40.53125,-49.619794845581104,1.0498049999999999,1.4359641666666698,-49.187503814697294,-77.4166717529297,2.47128351691856,2.7292945654191,-76.849479675293,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_1,Spiny_13,ME_Exc_4,134.530771214819,740.674672154165,2.75004812584,19.2273419731
1559,0.6832588765846109,1.0392299999999999,1.023775,-54.812503814697294,-60.8515653610229,False,False,False,110.670464,0.01356,1.038545,1.02320625,11.8125009536743,24.2812519073486,78.4374624490738,0.0179715771228075,481136138,5.404290431352679,310.0,585.0,1.038275,1.02299125,-31.5,-43.687501907348604,1.0392649999999999,1.3092575,-54.906253814697294,-78.7187538146973,1.27846160373426,1.38475790993763,-78.48374938964841,Mus musculus,Htr3a-Cre_NO152,aspiny,Inh_12,Aspiny_10,ME_Inh_10,189.750479433268,607.358915223738,2.99539170507,3.08519879166
1568,0.12499999989162701,1.07806,1.02579333333333,-44.625003814697294,-55.208335876464794,False,False,False,148.879424,0.0295000000000001,1.07534,1.02358333333333,32.84375,35.65625127156579,160.46878695488002,0.12417206913232799,503814817,15.909184079878399,210.0,900.0,1.0747,1.02311333333333,-31.4375019073486,-40.2656275431315,1.07926,1.26536666666667,-45.0,-78.1562525431315,2.93658814009475,3.0053163542030696,-77.106689453125,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_2,Spiny_18,ME_Exc_3,139.590992221924,876.177070998828,4.18795544015,6.01741027095999
1574,0.25,1.16848,1.026148,-50.71875,-54.593753051757794,False,False,False,359.487168,0.0220800000000001,1.1657799999999998,1.0234159999999999,40.6875,40.6000007629395,217.857107520103,0.15508921444416,526950199,18.6092935836093,40.0,330.0,1.16536,1.023044,-41.7500038146973,-45.55625305175779,1.20676,1.25932,-55.500003814697294,-66.2937545776367,4.35152353559209,4.25913353120122,-65.5099563598633,Mus musculus,Ctgf-T2A-dgCre,spiny,Exc_3,Spiny_19,ME_Exc_9,138.595449981795,885.073042697399,1.89219382768,8.21345992396
1579,0.16607144443356198,1.1295549999999999,1.02629,-42.125,-48.489585876464794,False,False,False,134.00512,0.0482500000000001,1.12539,1.02364666666667,25.6875,25.0625006357829,165.31249880790702,0.061915572732687,485911892,20.6566658521939,110.0,780.0,1.12484,1.02319833333333,-36.8750038146973,-42.2604179382324,1.17088,1.273955,-47.46875,-78.2812525431315,4.412696654543559,3.20676017103825,-77.4951934814453,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_3,Spiny_17,ME_Exc_6,144.628838488366,759.26264735432,1.90930787589,18.9660343539
1580,0.37347742098049297,1.258995,1.0246309999999998,-59.531253814697294,-64.19375,False,False,False,173.9668,0.0426300000000002,1.257775,1.023521,32.6562538146973,31.018751907348598,212.499886751175,0.274229347705841,475057898,24.975322755132105,90.0,610.0,1.25737,1.023179,-42.34375,-48.0187522888184,1.25905,1.373265,-59.625003814697294,-74.2125045776367,2.1410151275631897,2.06676826086013,-73.6112442016602,Mus musculus,Sst-IRES-Cre,sparsely spiny,Inh_6,Aspiny_2,ME_Inh_24,147.857050134736,816.113829386926,3.23040004219,4.398705355
1584,0.14621212150986904,1.08714,1.0253525,-48.40625,-53.526042302449504,False,False,False,226.322288,0.028235000000000003,1.084265,1.02341,30.2812519073486,33.8177083333333,171.562537550926,0.0384177453815937,320207387,15.7470055984322,170.0,560.0,1.0838,1.023025,-36.90625,-47.9843756357829,1.094755,1.08621333333333,-51.375,-68.21875,3.0986918206120895,3.3447446885285097,-67.6110000610352,Mus musculus,Scnn1a-Tg3-Cre,spiny,Exc_3,Spiny_12,ME_Exc_13,216.29020924884,508.616821269614,2.21528546974,8.27964251061999
1590,0.665566041616891,1.07246,1.02410666666667,-54.437503814697294,-55.723960876464794,False,False,False,171.105632,0.0216400000000001,1.07172,1.02341,23.5000019073486,29.416668256123902,109.218783676624,0.0209568981081247,614767057,8.24209731138803,190.0,630.0,1.0714,1.02311666666667,-37.0625038146973,-45.5312525431315,1.07254,1.4797966666666698,-54.531253814697294,-75.4375038146973,1.60326201317168,1.66478718428909,-75.4540557861328,Mus musculus,Pvalb-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,Inh_11,Aspiny_5,ME_Inh_21,128.359888054392,145.730762988956,2.91018665106,3.0772778486
1592,0.264285714285714,1.110735,1.025205,-53.343753814697294,-53.927085876464794,False,False,False,161.91343999999998,0.0294000000000001,1.108425,1.02338666666667,23.0000019073486,28.239585240682,348.43733906745905,0.152092039585114,480122859,35.4837583971072,50.0,530.0,1.107875,1.02293833333333,-42.03125,-47.9375025431315,1.151485,1.6388266666666698,-57.562503814697294,-73.3645858764648,2.7437166656664598,2.8694341222678306,-71.2270584106445,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_12,ME_Exc_5,152.345083989381,590.573579886997,6.39880952381,15.7387657229
1599,0.0736363713918626,1.8512400000000002,1.02703333333333,-47.500003814697294,-51.708335876464794,False,False,False,100.65791999999999,0.13235999999999998,1.8456400000000002,1.0235733333333301,43.125003814697294,45.8541679382324,100.000001490116,0.0787555947899818,588712191,25.458160986094605,150.0,1600.0,1.8450799999999998,1.02313333333333,-36.9062538146973,-50.5416692097982,1.9052799999999999,1.8594333333333302,-56.875,-78.875005086263,4.26221451423045,4.7156488799925596,-78.41981506347659,Mus musculus,Tlx3-Cre_PL56,spiny,Exc_3,Spiny_11,ME_Exc_13,242.808071665212,459.023898910631,2.61543404995999,18.1938904346
1600,0.0158742935628127,1.08246,1.025134,-47.84375,-49.918752288818396,False,False,False,149.6124,0.0716750000000002,1.0806,1.0234219999999998,39.78125,41.3187507629395,107.968866825104,0.0309457462280989,473611755,11.459694659171,250.0,1090.0,1.08017,1.02304,-38.5625038146973,-50.3937522888184,1.8067950000000002,1.4578229999999999,-53.093753814697294,-83.08750305175779,3.12721730363885,3.54016102277228,-82.75315856933591,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_1,Spiny_5,ME_Exc_20,152.748724346809,294.622022994024,2.65151515152,10.7241479386
1607,0.201461044249755,1.1208850000000001,1.025108,-41.8125,-51.10625,False,False,False,149.07001599999998,0.0391400000000002,1.1190799999999999,1.0233860000000001,29.3125,31.650001525878896,191.406175494194,0.0643628686666489,471789504,15.4400532290821,150.0,570.0,1.1186200000000002,1.023013,-28.4687519073486,-39.6562522888184,1.15067,1.10341,-43.968753814697294,-72.0125045776367,2.71433835394067,2.5570341182073997,-71.1436080932617,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_2,Spiny_18,ME_Exc_2,162.731059420465,904.566698520733,2.2839262977,10.2129361789
1612,0.10424384077480599,1.2252,1.025444,-46.4375,-48.700001525878896,False,False,False,201.942064,0.0438400000000001,1.22064,1.02352,40.125,37.475002288818395,229.062452912331,0.0391035601496696,580007431,24.4513747231715,70.0,540.0,1.22012,1.0231,-36.5000038146973,-41.1750030517578,1.24726,1.4088200000000002,-52.09375,-62.5125030517578,4.33605135518878,3.8536852432173196,-62.171844482421896,Mus musculus,Oxtr-T2A-Cre,spiny,Exc_3,Spiny_17,ME_Exc_6,184.915067785081,907.138569383909,3.6896012279,14.7900202984999
1618,0.13933692602659603,1.1510049999999998,1.025066,-44.468753814697294,-46.5875022888184,False,False,False,105.98664,0.059385,1.14822,1.02331,35.7812538146973,43.7000030517578,95.1785519719124,0.0316205210983753,476135066,25.2161656931662,130.0,424.0,1.1478549999999998,1.023007,-36.6562538146973,-48.5562515258789,1.1852850000000001,1.4160549999999998,-54.281253814697294,-75.0625,3.38631659246252,3.85702864452981,-75.0661315917969,Mus musculus,Scnn1a-Tg3-Cre,spiny,Exc_3,Spiny_3,ME_Exc_13,144.058762020882,426.905097871984,5.45634920635,8.99816379927
1621,0.004669030877780571,1.02824,1.023984,-57.406253814697294,-57.73750305175779,False,False,False,239.47238399999998,0.00496000000000008,1.02752,1.023212,25.6250019073486,25.712501525878896,217.656284570694,0.260648787021637,515315072,12.3610587870532,180.0,310.0,1.02722,1.022932,-42.53125,-44.937503051757794,1.0282799999999999,1.3431520000000001,-57.531253814697294,-69.0437545776367,1.7259107245031398,1.7376988075940298,-68.207893371582,Mus musculus,Vip-IRES-Cre,aspiny,,Aspiny_16,,200.77261764847,393.439272801429,3.45388788427,4.6643876702
1624,0.287,1.21846,1.02504,-47.750003814697294,-51.4375012715658,False,False,False,249.67292799999998,0.02468,1.21538,1.02325333333333,26.5000019073486,34.3437525431315,249.21870231628398,0.0317335948348045,513800575,35.1347308844813,40.0,186.666666666667,1.21484,1.02283333333333,-39.9062538146973,-43.4166692097982,1.23838,1.07366,-55.000003814697294,-60.7500025431315,3.3189458961924396,3.31497543366008,-59.644447326660206,Mus musculus,Scnn1a-Tg3-Cre,spiny,Exc_3,Spiny_8,ME_Exc_17,227.724897147986,487.291764065626,5.37466082238,5.46813396860999
1626,0.16970310391363,1.0562200000000002,1.025208,-50.687503814697294,-54.881253051757795,False,False,False,235.72216,0.00978000000000012,1.05418,1.02344,35.2812538146973,40.2687530517578,176.651805639267,0.0342785231769085,507918877,17.874334159752,110.0,310.0,1.05364,1.02298,-34.46875,-44.5312522888184,1.0565,1.083552,-50.875,-61.5437530517578,2.4076583448110296,2.66081634282244,-60.4437866210938,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_2,Spiny_18,ME_Exc_3,124.000878017463,1025.70303552931,2.53036437247,18.0492007911
1628,0.0708333343551264,1.1182,1.025284,-44.406253814697294,-47.4500007629395,False,False,False,144.406752,0.0465200000000001,1.11558,1.023472,47.437503814697294,46.1062530517578,129.799082875252,0.0137624591588974,513531471,14.155783141132698,150.0,949.9999389648441,1.11516,1.023048,-37.2812538146973,-49.3687515258789,1.14896,1.8131439999999999,-50.15625,-77.9437545776367,4.66653740674142,4.55479312028866,-77.2036209106445,Mus musculus,Cux2-CreERT2,spiny,Exc_3,Spiny_1,ME_Exc_7,224.396737053344,115.657297979277,2.84115138593,11.8339350618
1633,0.108467964840759,1.19592,1.0254,-50.125003814697294,-51.700001525878896,False,False,False,245.169472,0.0416800000000002,1.192,1.023404,40.34375,39.2875007629395,234.531283378601,0.10318110883235902,557864274,31.275828530241103,50.0,700.0,1.1915,1.022964,-38.4375,-46.1687538146973,1.2373399999999999,1.372592,-61.5,-70.2562545776367,3.69890102173267,3.61172125672306,-69.75418090820311,Mus musculus,Tlx3-Cre_PL56,spiny,Exc_3,Spiny_12,ME_Exc_5,135.748893014556,569.128659513342,2.4424366074,12.0785121536999
1641,0.15583333186705897,1.12974,1.02520333333333,-49.6875,-55.0416692097982,False,False,False,518.903616,0.0135400000000001,1.12794,1.02341,39.46875,41.8854179382324,317.187458276749,0.110995963215828,585946742,17.313369464512597,30.0,220.0,1.1274600000000001,1.02300666666667,-37.25,-44.161458969116204,1.13,1.6069366666666698,-49.906253814697294,-67.4947942097982,3.05619510363272,3.3779567401281696,-66.8356857299805,Mus musculus,Chat-IRES-Cre-neo,aspiny,Inh_3,Aspiny_16,ME_Inh_5,162.616051158429,381.192494613004,3.58978594709999,0.224099700381999
1648,0.824106376649182,1.03518,1.02414666666667,-59.937503814697294,-62.083335876464794,False,False,False,148.710736,0.008440000000000001,1.0344,1.02334333333333,17.59375,27.317709287007602,83.1249207258224,0.0298920311033726,583434059,7.0660087938286305,410.0,760.0,1.03406,1.02303333333333,-30.6875019073486,-42.93750127156579,1.03522,1.42801,-60.125003814697294,-76.5312525431315,1.24490670839055,1.43630915366007,-76.5650939941406,Mus musculus,Chrna2-Cre_OE25|Pvalb-T2A-Dre,aspiny,Inh_11,Aspiny_4,ME_Inh_6,179.144504054368,705.630748649382,2.35203831,60.3309306887
1659,0.00770548008199166,1.04336,1.0256575,-49.343753814697294,-54.046878814697294,False,False,False,207.158352,0.01248,1.04146,1.02344,38.03125,40.867188930511496,167.343825101852,0.0316576510667801,575774870,13.002028646836902,130.0,390.0,1.04106,1.02308,-37.2812538146973,-41.675782680511496,1.04864,1.7420025000000001,-50.843753814697294,-68.7968769073486,3.36344911830936,3.26674446956351,-68.0115432739258,Mus musculus,Chat-IRES-Cre-neo,aspiny,Inh_2,Aspiny_15,ME_Inh_5,215.42916702953,355.691783428329,2.79945054945,-2.21048625736
1665,0.1734375,1.10968,1.025216,-44.125,-45.8625022888184,False,False,False,144.4544,0.041819999999999996,1.1066200000000002,1.02354,37.9375038146973,39.3312522888184,117.656245827675,0.0247694458812475,559387643,16.433655629184198,90.0,910.0,1.10612,1.023128,-33.8750038146973,-41.325002288818396,1.16234,1.8176759999999998,-52.906253814697294,-74.16250152587891,3.47177317899864,3.22082676173858,-74.1752548217773,Mus musculus,Ctgf-T2A-dgCre,spiny,Exc_3,Spiny_15,ME_Exc_11,194.78992364432,634.416823625068,3.23136162226,-6.60482334194
1669,0.23995535714285698,1.25514,1.02659333333333,-44.90625,-46.145835876464794,False,False,False,123.602304,0.0533600000000001,1.25178,1.02358666666667,36.1875038146973,39.1562525431315,183.90624225139598,0.0519988760352135,509881736,15.334796583587199,50.0,390.0,1.25114,1.02308666666667,-42.7812538146973,-44.8854179382324,1.30714,1.42616,-50.687503814697294,-66.968755086263,3.93278943782375,4.0352812300707,-66.8875732421875,Mus musculus,Ctgf-T2A-dgCre,spiny,Exc_3,Spiny_15,ME_Exc_9,149.707526404877,1038.86340085924,3.13335093977999,-4.46066145853
1674,0.581208053691275,1.15586,1.024355,-56.406253814697294,-61.5000028610229,False,False,False,224.223888,0.0529000000000002,1.1549,1.02341,23.40625,32.2968759536743,183.593556284904,0.0536138862371445,565415071,12.251480036191099,180.0,580.0,1.15452,1.023085,-29.59375,-40.2578153610229,1.15598,1.538605,-56.625,-72.0937538146973,1.40299845490062,1.61736959368514,-70.9091033935547,Mus musculus,Oxtr-T2A-Cre,aspiny,Inh_13,Aspiny_1,ME_Inh_15,190.878924734683,372.096872501448,3.15868797126,24.4999403878
1679,0.175709581492212,1.1450799999999999,1.02639666666667,-46.125003814697294,-49.3541692097982,False,False,False,293.80272,0.0447000000000002,1.14212,1.02451666666667,41.5937538146973,41.6093781789144,301.562547683716,0.14156962931156197,588402092,31.5014957724191,60.0,670.0,1.1415799999999998,1.02405,-33.6875038146973,-41.8281275431315,1.17606,1.7178533333333301,-51.625003814697294,-72.80729548136391,2.95332307537522,2.9125426712168396,-72.1158218383789,Mus musculus,Tlx3-Cre_PL56,spiny,Exc_3,Spiny_16,ME_Exc_5,217.64122304251,687.901282398923,2.53571428570999,6.32647429675
1687,0.32865329512894,1.1284399999999999,1.0240850000000001,-49.968753814697294,-50.218751907348604,False,False,False,217.642624,0.0256400000000001,1.12748,1.0231649999999999,32.4375038146973,33.3906259536743,206.65176212787603,0.00971173401921988,556923554,24.285444542048396,70.0,499.99996948242205,1.12714,1.0228549999999998,-41.0312538146973,-40.2578144073486,1.1532200000000001,1.571,-50.781253814697294,-65.3515644073486,2.28965795586132,2.3310848901337202,-64.2509918212891,Mus musculus,Ndnf-IRES2-dgCre,aspiny,Inh_7,Aspiny_11,ME_Inh_24,211.995092218568,480.948254929173,3.79516560723,21.64144307
1689,0.201971835493327,1.06348,1.0247,-46.65625,-50.0416679382324,False,False,False,186.834128,0.019219999999999998,1.06182,1.02346,28.1250019073486,28.2812512715658,140.00000059604602,0.199175342917442,555697303,10.2104090861125,140.0,509.99996948242205,1.06136,1.02306,-37.8437538146973,-41.3437525431315,1.0829600000000001,1.07489333333333,-48.156253814697294,-67.0625,2.5547887217542002,2.2488933985392996,-66.682014465332,Mus musculus,Ndnf-IRES2-dgCre,aspiny,Inh_3,Aspiny_18,ME_Inh_18,252.596245311436,106.288611891224,2.32380418696,-6.36017677245
1690,0.0945304313149008,1.066025,1.025095,-50.187503814697294,-55.351566314697294,False,False,False,165.662592,0.03129,1.0636700000000001,1.02334125,30.03125,35.6562528610229,144.531324505806,0.0423685796558857,484564503,20.7580625545651,290.0,207.5,1.063315,1.0230125,-34.6562538146973,-50.195316314697294,1.070085,1.42244375,-51.625003814697294,-75.19531440734859,3.7580794375992697,3.69420701706268,-74.2315673828125,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_7,ME_Exc_14,153.923370817791,501.849265267559,1.93452380952,8.70947997629
1697,1.53928542000905,1.02867,1.0242129999999998,-72.53125,-68.7562515258789,False,False,False,111.485752,0.0053849999999999705,1.027965,1.023347,13.0937509536743,17.8875011444092,80.312542617321,0.011860909871757001,490382353,4.9511615694357305,310.0,560.0,1.027635,1.0230219999999999,-51.6875,-50.450002288818396,1.02875,1.662986,-72.65625,-78.5062545776367,1.22170850943893,1.3107427681136898,-78.21160888671879,Mus musculus,Ntsr1-Cre_GN220,aspiny,Inh_8,Aspiny_4,ME_Inh_6,202.509005848275,764.060175939055,4.51895043732,3.86335164378
1698,0.286030827696237,1.53616,1.02606,-53.90625,-56.98750381469729,False,False,False,322.777504,0.0243,1.5323,1.0226680000000001,34.4375,31.843752288818397,348.28132390976,0.101397357881069,502367941,26.7575578496702,30.0,400.0,1.53176,1.022208,-43.437503814697294,-43.46875152587889,1.57586,1.114696,-58.125003814697294,-66.4437530517578,4.32253584764397,3.6593692072632495,-66.45721435546879,Mus musculus,Ctgf-T2A-dgCre,spiny,Exc_3,Spiny_19,ME_Exc_9,191.308830046241,999.525110390235,3.77696075521999,42.3775054663999
1703,0.0944196292864436,1.0649,1.024252,-56.375003814697294,-58.343753051757794,False,False,False,133.230128,0.0253000000000001,1.06388,1.023216,25.8125019073486,25.612501144409197,116.56242609023998,0.0344483964145184,534141324,31.3458055123165,250.0,900.0,1.06352,1.02288,-38.90625,-46.78125152587889,1.06494,1.584416,-56.500003814697294,-74.2062545776367,1.87271802990549,1.9674105579891101,-74.1498794555664,Mus musculus,Sst-IRES-Cre,aspiny,Inh_7,Aspiny_12,ME_Inh_24,203.44030169393,681.57901711447,3.10177545627,7.94864142832
1704,0.00848214344710718,1.053325,1.024577,-45.0,-49.262502288818396,False,False,False,200.564896,0.0179,1.0520200000000002,1.023368,4.4375,10.8687502861023,219.531252980232,0.30587524175643893,475623964,13.913893908364198,110.0,560.0,1.0516,1.023089,-30.03125,-38.481252288818396,1.41927,1.32807,-46.875003814697294,-72.76250305175779,1.7939621633491,2.09933682255869,-71.576042175293,Mus musculus,Htr3a-Cre_NO152,aspiny,,Aspiny_15,,168.641291397721,207.049114932012,5.2454495725,0.0
1705,0.136001768776825,1.0848,1.025044,-47.718753814697294,-55.0187522888184,False,False,False,136.196192,0.0326600000000001,1.08216,1.023404,34.71875,37.4625007629395,104.374997317791,0.11286558955907801,503286448,14.352527196170099,290.0,1140.0,1.08164,1.022988,-37.1250038146973,-50.7437522888184,1.0988799999999999,1.286844,-51.625003814697294,-81.6125045776367,3.12224544865336,3.2673081795595897,-80.7112274169922,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_2,Spiny_18,ME_Exc_3,232.725999501318,785.929017104902,4.2471042471,1.05518744735
1709,0.168055555555556,1.12646,1.02512333333333,-49.468753814697294,-53.2812531789144,False,False,False,197.449456,0.0426600000000001,1.12458,1.02335666666667,44.8125,46.0000025431315,130.223274230957,0.183127000927925,557252022,16.370722501719502,90.0,830.0,1.12414,1.0229700000000002,-44.687503814697294,-49.3541679382324,1.1712799999999999,1.13473666666667,-59.406253814697294,-75.2552121480306,4.1011534613071206,4.18907990375885,-74.9948654174805,Mus musculus,Sim1-Cre_KJ18,spiny,Exc_3,Spiny_14,ME_Exc_1,201.357032414421,568.844511836608,3.60127876264,-7.07292343679999
1710,0.12419354664051101,1.11826,1.024752,-42.8125038146973,-50.600001525878895,False,False,False,110.13444799999999,0.0484850000000001,1.1163299999999998,1.023352,44.03125,46.631251525878895,95.6248864531517,0.155987575650215,485838981,14.0124088271977,190.0,1190.0,1.115995,1.0230549999999998,-35.15625,-48.250003051757794,1.163135,1.094062,-54.093753814697294,-74.8500030517578,4.2805741868294795,3.78454143857629,-73.8727722167969,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_4,Spiny_13,ME_Exc_1,210.931290839724,570.430150097261,2.16656556027,13.2391670253
1711,0.209598225461585,1.221745,1.025298,-43.375,-48.4250015258789,False,False,False,264.56561600000003,0.0647800000000001,1.218805,1.023506,39.5,38.418752288818396,174.37507212161998,0.0902883186936378,479225080,24.7212930180351,70.0,920.0,1.2183700000000002,1.023118,-36.84375,-46.4625015258789,1.2997299999999998,1.192304,-57.000003814697294,-75.23125,3.46056001526963,3.5752138168045002,-74.57196044921879,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_9,ME_Exc_13,124.458676966324,520.124204467241,2.44164469186,23.6797640111
1714,0.210416681038008,1.12394,1.025652,-57.468753814697294,-62.0312522888184,False,False,False,215.52998399999998,0.0408600000000001,1.12144,1.023576,25.6875,32.5375007629395,184.06257033348098,0.158074706792831,501847931,15.3981805034574,110.0,499.99996948242205,1.12084,1.023132,-39.71875,-50.262502288818396,1.1246399999999999,1.1134959999999998,-57.90625,-74.18125305175779,2.5572426395628103,2.57389083890107,-73.2812271118164,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_18,ME_Exc_2,181.562566031262,772.083808596,4.62510920396999,3.65555745144
1717,0.14864864864864902,1.16006,1.02635333333333,-46.5,-48.281253814697294,False,False,False,241.024608,0.03942,1.1554799999999998,1.02351333333333,39.875,43.2500025431315,220.46871483326,0.0251494701951742,578938153,29.4176379300103,50.0,560.0,1.15488,1.02307333333333,-36.5000038146973,-43.3541679382324,1.18344,1.84126666666667,-55.218753814697294,-68.1666717529297,4.78254497000335,4.92613111669104,-67.9853591918945,Mus musculus,Oxtr-T2A-Cre,spiny,Exc_3,Spiny_17,ME_Exc_6,129.430063999915,919.374149465451,3.83485156933,8.61601709778
1718,0.0776056278946889,1.1648399999999999,1.0274033333333301,-47.031253814697294,-53.958335876464794,False,False,False,82.59952,0.0846,1.15974,1.0235,40.5,43.145835240682004,112.81249672174499,0.0401811748743057,502383543,15.3615055451968,230.0,1030.0,1.1592,1.02308,-39.78125,-46.5156262715658,1.17064,1.4561933333333301,-49.593753814697294,-78.000005086263,6.145019395504099,5.041415633401559,-77.8622970581055,Mus musculus,Ctgf-T2A-dgCre,spiny,Exc_3,Spiny_19,ME_Exc_9,185.001576191487,964.902572340391,3.21513575681,-19.3094843468
1721,0.15546875,1.11184,1.024648,-51.375,-53.11875,False,False,False,174.659088,0.0430600000000001,1.10922,1.023164,33.1875,33.1125022888184,214.062571525574,0.0316042676568031,502614426,28.179536245201604,90.0,800.0,1.1087799999999999,1.022784,-38.1875,-46.70625381469729,1.12684,1.669068,-55.000003814697294,-71.2625045776367,3.94022133203199,3.5602406708353596,-70.157844543457,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_3,ME_Exc_12,220.468105094614,372.253794975147,3.70077441348,15.9104024913
